time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),rain (mm),wind_speed_10m (km/h)
4/10/2025 06:00:00 AM,25.0,87.0,29.2,0.0,7.7
4/10/2025 07:00:00 AM,26.6,78.0,30.9,0.0,5.7
4/10/2025 08:00:00 AM,28.4,68.0,32.8,0.0,2.6
4/10/2025 09:00:00 AM,30.7,57.0,34.6,0.0,4.3
4/10/2025 10:00:00 AM,32.7,49.0,37.3,0.0,6.1
4/10/2025 11:00:00 AM,34.5,43.0,39.5,0.0,8.0
4/10/2025 12:00:00 PM,35.9,38.0,40.5,0.0,9.9
4/10/2025 01:00:00 PM,36.3,33.0,39.4,0.0,10.1
4/10/2025 02:00:00 PM,37.2,29.0,39.6,0.0,10.1
4/10/2025 03:00:00 PM,37.4,28.0,38.6,0.0,11.2
4/10/2025 04:00:00 PM,36.5,32.0,37.5,0.0,10.1
4/10/2025 05:00:00 PM,33.8,43.0,36.0,0.0,10.4
4/10/2025 06:00:00 PM,31.9,54.0,35.4,0.0,7.8
4/10/2025 07:00:00 PM,30.8,59.0,34.6,0.0,6.8
4/10/2025 08:00:00 PM,30.0,62.0,34.0,0.0,6.0
4/10/2025 09:00:00 PM,29.4,65.0,34.0,0.0,3.1
4/10/2025 10:00:00 PM,29.0,67.0,33.5,0.0,3.4
4/10/2025 11:00:00 PM,28.4,71.0,33.3,0.0,3.1
4/11/2025 12:00:00 AM,27.7,75.0,32.9,0.0,2.0
4/11/2025 01:00:00 AM,27.1,78.0,32.4,0.0,1.7
4/11/2025 02:00:00 AM,26.7,81.0,32.2,0.0,0.8
4/11/2025 03:00:00 AM,26.3,82.0,31.6,0.0,1.3
4/11/2025 04:00:00 AM,26.0,83.0,31.4,0.0,0.4
4/11/2025 05:00:00 AM,26.0,83.0,31.4,0.0,0.4
4/11/2025 06:00:00 AM,25.7,85.0,31.1,0.0,0.2
4/11/2025 07:00:00 AM,27.3,76.0,32.6,0.0,0.6
4/11/2025 08:00:00 AM,29.5,63.0,33.7,0.0,3.0
4/11/2025 09:00:00 AM,31.1,58.0,35.5,0.0,3.9
4/11/2025 10:00:00 AM,32.5,52.0,37.5,0.0,4.8
4/11/2025 11:00:00 AM,33.9,47.0,39.5,0.0,5.4
4/11/2025 12:00:00 PM,35.0,43.0,40.0,0.0,6.3
4/11/2025 01:00:00 PM,36.6,37.0,41.7,0.0,6.5
4/11/2025 02:00:00 PM,37.2,34.0,40.9,0.0,8.8
4/11/2025 03:00:00 PM,36.6,36.0,39.1,0.0,12.4
4/11/2025 04:00:00 PM,34.7,43.0,36.9,0.1,12.3
4/11/2025 05:00:00 PM,33.7,45.0,36.2,0.0,10.3
4/11/2025 06:00:00 PM,32.7,49.0,35.5,0.0,10.0
4/11/2025 07:00:00 PM,31.7,53.0,34.8,0.0,8.1
4/11/2025 08:00:00 PM,30.5,60.0,34.2,0.0,7.8
4/11/2025 09:00:00 PM,30.1,60.0,33.6,0.0,7.5
4/11/2025 10:00:00 PM,29.2,66.0,34.0,0.0,1.6
4/11/2025 11:00:00 PM,28.5,68.0,32.8,0.0,4.2
4/12/2025 12:00:00 AM,27.8,70.0,31.9,0.0,4.3
4/12/2025 01:00:00 AM,27.1,72.0,31.0,0.0,6.1
4/12/2025 02:00:00 AM,26.5,75.0,30.1,0.0,7.4
4/12/2025 03:00:00 AM,26.0,77.0,29.7,0.0,7.4
4/12/2025 04:00:00 AM,25.9,78.0,29.7,0.0,6.7
4/12/2025 05:00:00 AM,25.8,79.0,29.8,0.0,5.6
4/12/2025 06:00:00 AM,25.8,79.0,29.8,0.0,5.6
4/12/2025 07:00:00 AM,27.3,74.0,31.6,0.0,5.2
4/12/2025 08:00:00 AM,29.2,66.0,33.6,0.0,3.7
4/12/2025 09:00:00 AM,31.4,55.0,35.7,0.0,3.1
4/12/2025 10:00:00 AM,33.3,49.0,38.0,0.0,6.4
4/12/2025 11:00:00 AM,34.8,44.0,39.9,0.0,7.0
4/12/2025 12:00:00 PM,36.3,39.0,41.2,0.0,8.4
4/12/2025 01:00:00 PM,37.2,36.0,41.5,0.0,10.9
4/12/2025 02:00:00 PM,37.3,34.0,40.7,0.0,12.5
4/12/2025 03:00:00 PM,36.9,33.0,38.8,0.0,13.3
4/12/2025 04:00:00 PM,36.7,32.0,37.2,0.0,13.8
4/12/2025 05:00:00 PM,35.6,34.0,35.7,0.0,17.3
4/12/2025 06:00:00 PM,33.7,41.0,34.7,0.0,15.7
4/12/2025 07:00:00 PM,31.1,58.0,34.3,0.0,11.6
4/12/2025 08:00:00 PM,30.7,63.0,34.4,0.1,11.2
4/12/2025 09:00:00 PM,31.4,54.0,35.2,0.0,3.5
4/12/2025 10:00:00 PM,29.8,64.0,34.3,0.1,4.0
4/12/2025 11:00:00 PM,29.0,69.0,33.8,0.1,3.3
4/13/2025 12:00:00 AM,28.7,70.0,33.5,0.0,3.8
4/13/2025 01:00:00 AM,28.4,73.0,33.3,0.0,3.7
4/13/2025 02:00:00 AM,28.1,74.0,32.8,0.0,4.9
4/13/2025 03:00:00 AM,27.7,75.0,32.3,0.0,5.6
4/13/2025 04:00:00 AM,27.3,77.0,31.9,0.0,5.1
4/13/2025 05:00:00 AM,26.9,78.0,31.3,0.0,6.6
4/13/2025 06:00:00 AM,26.8,79.0,31.1,0.0,7.0
4/13/2025 07:00:00 AM,28.4,72.0,32.9,0.0,6.1
4/13/2025 08:00:00 AM,30.5,63.0,34.8,0.0,6.5
4/13/2025 09:00:00 AM,32.0,58.0,36.4,0.0,5.9
4/13/2025 10:00:00 AM,33.4,53.0,38.6,0.0,5.7
4/13/2025 11:00:00 AM,34.9,48.0,40.7,0.0,5.9
4/13/2025 12:00:00 PM,35.3,46.0,40.5,0.0,6.5
4/13/2025 01:00:00 PM,37.2,39.0,40.9,0.0,9.8
4/13/2025 02:00:00 PM,33.5,49.0,36.9,0.1,8.0
4/13/2025 03:00:00 PM,30.3,64.0,35.0,0.5,4.8
4/13/2025 04:00:00 PM,31.6,59.0,35.5,0.0,9.8
4/13/2025 05:00:00 PM,30.7,63.0,34.4,1.5,11.1
4/13/2025 06:00:00 PM,29.1,71.0,34.4,0.5,2.6
4/13/2025 07:00:00 PM,28.3,76.0,33.8,0.0,2.5
4/13/2025 08:00:00 PM,27.7,81.0,33.4,0.0,3.0
4/13/2025 09:00:00 PM,29.8,63.0,34.3,0.0,2.7
4/13/2025 10:00:00 PM,29.3,66.0,33.9,0.0,3.5
4/13/2025 11:00:00 PM,28.8,69.0,33.6,0.0,3.1
4/14/2025 12:00:00 AM,28.3,71.0,32.7,0.0,4.9
4/14/2025 01:00:00 AM,27.6,74.0,32.1,0.0,4.7
4/14/2025 02:00:00 AM,27.1,76.0,31.9,0.0,2.7
4/14/2025 03:00:00 AM,26.7,78.0,31.5,0.0,2.2
4/14/2025 04:00:00 AM,26.4,79.0,31.1,0.0,3.3
4/14/2025 05:00:00 AM,26.1,80.0,30.9,0.0,2.3
4/14/2025 06:00:00 AM,26.3,78.0,30.8,0.0,3.3
4/14/2025 07:00:00 AM,27.8,73.0,32.0,0.0,6.1
4/14/2025 08:00:00 AM,29.5,67.0,34.3,0.0,3.5
4/14/2025 09:00:00 AM,31.1,59.0,35.5,0.0,3.6
4/14/2025 10:00:00 AM,32.7,51.0,37.7,0.1,3.3
4/14/2025 11:00:00 AM,34.0,47.0,39.3,0.1,3.3
4/14/2025 12:00:00 PM,35.2,42.0,41.2,0.0,1.8
4/14/2025 01:00:00 PM,36.2,40.0,42.3,0.0,1.7
4/14/2025 02:00:00 PM,36.6,38.0,42.0,0.0,1.9
4/14/2025 03:00:00 PM,34.8,43.0,37.9,0.0,6.1
4/14/2025 04:00:00 PM,34.1,47.0,37.5,0.0,7.1
4/14/2025 05:00:00 PM,33.5,49.0,37.0,0.0,7.0
4/14/2025 06:00:00 PM,32.3,53.0,36.0,0.1,6.6
4/14/2025 07:00:00 PM,31.5,57.0,34.8,0.0,9.9
4/14/2025 08:00:00 PM,30.0,62.0,33.2,0.0,10.9
4/14/2025 09:00:00 PM,29.3,64.0,33.1,0.0,7.6
4/14/2025 10:00:00 PM,28.9,67.0,33.5,0.0,3.1
4/14/2025 11:00:00 PM,28.6,68.0,33.0,0.0,3.4
4/15/2025 12:00:00 AM,27.8,68.0,31.8,0.0,4.3
4/15/2025 01:00:00 AM,27.1,71.0,31.2,0.0,3.4
4/15/2025 02:00:00 AM,26.5,74.0,30.6,0.0,3.4
4/15/2025 03:00:00 AM,26.3,76.0,30.7,0.0,2.3
4/15/2025 04:00:00 AM,26.1,78.0,30.5,0.0,3.2
4/15/2025 05:00:00 AM,26.0,79.0,30.3,0.0,4.0
4/15/2025 06:00:00 AM,25.9,79.0,30.2,0.0,3.9
4/15/2025 07:00:00 AM,27.3,72.0,31.4,0.0,4.2
4/15/2025 08:00:00 AM,29.0,64.0,32.5,0.0,8.7
4/15/2025 09:00:00 AM,30.5,61.0,33.9,0.0,10.5
4/15/2025 10:00:00 AM,32.1,55.0,36.6,0.0,7.8
4/15/2025 11:00:00 AM,33.4,51.0,39.2,0.0,6.1
4/15/2025 12:00:00 PM,34.4,48.0,40.1,0.0,4.3
4/15/2025 01:00:00 PM,35.3,46.0,41.1,0.0,3.8
4/15/2025 02:00:00 PM,35.5,44.0,40.2,0.0,5.1
4/15/2025 03:00:00 PM,34.9,45.0,38.6,0.0,5.1
4/15/2025 04:00:00 PM,31.4,58.0,34.4,0.2,13.0
4/15/2025 05:00:00 PM,31.5,57.0,35.9,0.0,3.1
4/15/2025 06:00:00 PM,30.9,59.0,35.3,0.0,3.4
4/15/2025 07:00:00 PM,30.3,61.0,33.9,0.0,8.4
4/15/2025 08:00:00 PM,28.5,70.0,32.8,0.0,5.9
4/15/2025 09:00:00 PM,28.6,71.0,33.4,0.0,3.6
4/15/2025 10:00:00 PM,28.2,73.0,32.8,0.0,6.3
4/15/2025 11:00:00 PM,27.9,77.0,32.8,0.0,5.5
4/16/2025 12:00:00 AM,27.2,78.0,32.0,0.2,4.7
4/16/2025 01:00:00 AM,26.9,79.0,31.7,0.3,4.5
4/16/2025 02:00:00 AM,26.4,81.0,31.2,0.0,4.9
4/16/2025 03:00:00 AM,26.2,82.0,31.0,0.0,4.3
4/16/2025 04:00:00 AM,26.1,84.0,31.3,0.0,2.6
4/16/2025 05:00:00 AM,26.1,85.0,31.2,0.0,3.6
4/16/2025 06:00:00 AM,25.8,85.0,30.5,0.0,5.6
4/16/2025 07:00:00 AM,26.9,78.0,31.6,0.0,4.7
4/16/2025 08:00:00 AM,28.5,72.0,33.4,0.0,4.1
4/16/2025 09:00:00 AM,30.6,62.0,35.1,0.1,5.6
4/16/2025 10:00:00 AM,31.9,56.0,36.5,0.0,6.5
4/16/2025 11:00:00 AM,33.6,50.0,39.0,0.1,7.9
4/16/2025 12:00:00 PM,34.3,47.0,39.5,0.1,8.2
4/16/2025 01:00:00 PM,34.9,45.0,39.8,0.1,8.2
4/16/2025 02:00:00 PM,34.9,44.0,39.7,0.1,8.2
4/16/2025 03:00:00 PM,34.4,45.0,37.2,0.0,11.2
4/16/2025 04:00:00 PM,34.9,41.0,37.1,0.0,11.2
4/16/2025 05:00:00 PM,32.9,46.0,34.8,0.0,12.5
4/16/2025 06:00:00 PM,27.6,76.0,30.8,0.1,15.8
4/16/2025 07:00:00 PM,27.1,74.0,30.4,0.0,11.0
4/16/2025 08:00:00 PM,27.0,76.0,30.7,0.0,9.7
4/16/2025 09:00:00 PM,27.3,74.0,31.2,0.0,7.6
4/16/2025 10:00:00 PM,27.2,74.0,31.0,0.0,8.6
4/16/2025 11:00:00 PM,26.9,78.0,31.2,0.0,6.8
4/17/2025 12:00:00 AM,26.6,81.0,31.3,0.0,5.1
4/17/2025 01:00:00 AM,26.3,82.0,31.3,0.0,3.1
4/17/2025 02:00:00 AM,25.9,85.0,31.3,0.0,2.0
4/17/2025 03:00:00 AM,25.9,85.0,31.4,0.0,1.0
4/17/2025 04:00:00 AM,25.6,85.0,30.6,0.0,2.1
4/17/2025 05:00:00 AM,25.2,86.0,30.1,0.0,2.2
4/17/2025 06:00:00 AM,24.9,86.0,29.6,0.0,2.7
4/17/2025 07:00:00 AM,27.0,74.0,31.4,0.0,3.2
4/17/2025 08:00:00 AM,29.0,64.0,33.0,0.0,3.9
4/17/2025 09:00:00 AM,31.0,53.0,34.7,0.0,3.5
4/17/2025 10:00:00 AM,32.6,47.0,37.3,0.0,3.8
4/17/2025 11:00:00 AM,34.2,41.0,39.3,0.0,5.0
4/17/2025 12:00:00 PM,35.7,37.0,40.5,0.0,7.5
4/17/2025 01:00:00 PM,36.5,34.0,40.4,0.0,9.3
4/17/2025 02:00:00 PM,36.5,33.0,39.2,0.0,11.0
4/17/2025 03:00:00 PM,36.4,30.0,37.5,0.0,12.4
4/17/2025 04:00:00 PM,36.3,25.0,35.4,0.0,13.4
4/17/2025 05:00:00 PM,35.6,24.0,34.1,0.0,14.7
4/17/2025 06:00:00 PM,33.8,32.0,33.7,0.0,11.5
4/17/2025 07:00:00 PM,32.4,40.0,34.5,0.0,2.8
4/17/2025 08:00:00 PM,31.3,47.0,34.0,0.0,3.7
4/17/2025 09:00:00 PM,30.4,52.0,33.3,0.0,3.9
4/17/2025 10:00:00 PM,29.4,61.0,32.7,0.0,8.2
4/17/2025 11:00:00 PM,28.6,67.0,32.3,0.0,7.7
4/18/2025 12:00:00 AM,28.0,72.0,32.3,0.0,6.0
4/18/2025 01:00:00 AM,27.6,76.0,32.2,0.0,5.4
4/18/2025 02:00:00 AM,27.2,78.0,31.8,0.0,6.3
4/18/2025 03:00:00 AM,26.8,79.0,31.1,0.0,6.9
4/18/2025 04:00:00 AM,26.3,79.0,30.5,0.0,6.8
4/18/2025 05:00:00 AM,25.9,80.0,30.0,0.0,6.5
4/18/2025 06:00:00 AM,25.3,82.0,29.1,0.0,7.8
4/18/2025 07:00:00 AM,27.4,70.0,31.3,0.0,5.3
4/18/2025 08:00:00 AM,29.3,62.0,33.2,0.0,3.8
4/18/2025 09:00:00 AM,31.4,54.0,35.2,0.0,4.6
4/18/2025 10:00:00 AM,32.9,48.0,37.8,0.0,4.1
4/18/2025 11:00:00 AM,34.5,42.0,40.0,0.0,4.6
4/18/2025 12:00:00 PM,36.1,36.0,41.4,0.0,5.7
4/18/2025 01:00:00 PM,37.5,31.0,42.3,0.0,5.4
4/18/2025 02:00:00 PM,37.7,30.0,41.0,0.0,6.2
4/18/2025 03:00:00 PM,37.9,29.0,40.0,0.0,8.7
4/18/2025 04:00:00 PM,37.5,30.0,38.3,0.0,12.3
4/18/2025 05:00:00 PM,36.2,33.0,37.1,0.0,12.3
4/18/2025 06:00:00 PM,34.5,38.0,35.9,0.0,11.1
4/18/2025 07:00:00 PM,32.9,45.0,34.6,0.0,13.2
4/18/2025 08:00:00 PM,31.4,58.0,35.2,0.0,8.8
4/18/2025 09:00:00 PM,27.8,73.0,31.8,1.0,8.4
4/18/2025 10:00:00 PM,26.4,79.0,30.8,0.5,5.0
4/18/2025 11:00:00 PM,26.6,81.0,31.4,0.2,4.7
4/19/2025 12:00:00 AM,26.7,81.0,31.4,0.0,6.6
4/19/2025 01:00:00 AM,26.7,82.0,32.1,0.0,2.3
4/19/2025 02:00:00 AM,26.6,84.0,32.2,0.0,2.3
4/19/2025 03:00:00 AM,26.6,82.0,31.7,0.0,3.2
4/19/2025 04:00:00 AM,26.4,81.0,31.3,0.0,4.2
4/19/2025 05:00:00 AM,26.2,82.0,30.9,0.0,4.9
4/19/2025 06:00:00 AM,26.2,83.0,31.1,0.0,3.8
4/19/2025 07:00:00 AM,27.5,76.0,32.5,0.0,2.4
4/19/2025 08:00:00 AM,28.9,69.0,33.8,0.0,3.1
4/19/2025 09:00:00 AM,31.5,57.0,35.9,0.0,4.9
4/19/2025 10:00:00 AM,33.4,50.0,38.1,0.1,7.9
4/19/2025 11:00:00 AM,35.0,44.0,39.6,0.0,10.2
4/19/2025 12:00:00 PM,36.1,40.0,40.1,0.0,12.7
4/19/2025 01:00:00 PM,37.4,36.0,41.1,0.0,13.4
4/19/2025 02:00:00 PM,37.6,34.0,40.5,0.0,14.4
4/19/2025 03:00:00 PM,36.7,36.0,39.0,0.0,14.0
4/19/2025 04:00:00 PM,35.7,39.0,37.6,0.0,12.6
4/19/2025 05:00:00 PM,35.1,40.0,36.9,0.0,11.6
4/19/2025 06:00:00 PM,33.5,40.0,34.9,0.0,11.0
4/19/2025 07:00:00 PM,31.8,44.0,33.3,0.0,9.8
4/19/2025 08:00:00 PM,30.1,53.0,32.5,0.0,7.7
4/19/2025 09:00:00 PM,29.4,60.0,32.8,0.0,5.6
4/19/2025 10:00:00 PM,28.8,62.0,32.8,0.0,2.0
4/19/2025 11:00:00 PM,28.0,64.0,31.8,0.0,2.0
4/20/2025 12:00:00 AM,27.2,66.0,30.8,0.0,3.2
4/20/2025 01:00:00 AM,26.8,66.0,29.8,0.0,5.4
4/20/2025 02:00:00 AM,26.4,66.0,29.3,0.0,4.2
4/20/2025 03:00:00 AM,25.6,68.0,28.6,0.0,3.5
4/20/2025 04:00:00 AM,25.3,71.0,28.4,0.0,4.3
4/20/2025 05:00:00 AM,24.4,78.0,27.9,0.0,2.8
4/20/2025 06:00:00 AM,24.6,78.0,28.4,0.0,2.6
4/20/2025 07:00:00 AM,27.5,63.0,30.9,0.0,2.5
4/20/2025 08:00:00 AM,29.1,61.0,32.8,0.0,3.2
4/20/2025 09:00:00 AM,31.2,51.0,34.7,0.0,4.2
4/20/2025 10:00:00 AM,33.1,44.0,37.6,0.0,4.1
4/20/2025 11:00:00 AM,34.9,39.0,39.9,0.0,4.7
4/20/2025 12:00:00 PM,36.4,35.0,41.5,0.0,5.8
4/20/2025 01:00:00 PM,37.6,33.0,42.2,0.0,7.3
4/20/2025 02:00:00 PM,38.5,31.0,42.4,0.0,8.7
4/20/2025 03:00:00 PM,38.7,30.0,41.4,0.0,10.0
4/20/2025 04:00:00 PM,37.5,32.0,38.2,0.0,15.8
4/20/2025 05:00:00 PM,34.9,43.0,36.6,0.0,15.7
4/20/2025 06:00:00 PM,33.6,47.0,36.3,0.0,11.0
4/20/2025 07:00:00 PM,32.3,53.0,35.3,0.0,11.7
4/20/2025 08:00:00 PM,31.1,61.0,35.1,0.0,9.5
4/20/2025 09:00:00 PM,30.6,64.0,34.6,0.0,10.5
4/20/2025 10:00:00 PM,30.1,69.0,35.1,0.0,6.3
4/20/2025 11:00:00 PM,29.1,73.0,34.3,0.0,5.3
4/21/2025 12:00:00 AM,28.5,75.0,33.7,0.0,5.1
4/21/2025 01:00:00 AM,28.0,80.0,33.4,0.0,5.5
4/21/2025 02:00:00 AM,27.6,82.0,33.4,0.0,2.9
4/21/2025 03:00:00 AM,27.1,84.0,32.8,0.0,3.4
4/21/2025 04:00:00 AM,26.6,85.0,31.5,0.0,7.3
4/21/2025 05:00:00 AM,26.3,85.0,30.9,0.0,8.3
4/21/2025 06:00:00 AM,26.2,84.0,30.9,0.0,6.4
4/21/2025 07:00:00 AM,28.2,73.0,33.2,0.0,2.7
4/21/2025 08:00:00 AM,30.1,64.0,34.8,0.0,3.8
4/21/2025 09:00:00 AM,32.1,56.0,36.3,0.0,6.7
4/21/2025 10:00:00 AM,33.7,49.0,38.3,0.0,7.8
4/21/2025 11:00:00 AM,34.9,45.0,39.4,0.0,8.6
4/21/2025 12:00:00 PM,35.8,42.0,40.0,0.0,9.8
4/21/2025 01:00:00 PM,36.7,39.0,41.0,0.0,10.1
4/21/2025 02:00:00 PM,37.3,37.0,41.4,0.0,9.2
4/21/2025 03:00:00 PM,37.2,36.0,40.2,0.0,10.4
4/21/2025 04:00:00 PM,36.3,38.0,38.3,0.0,12.5
4/21/2025 05:00:00 PM,35.0,42.0,37.4,0.0,10.6
4/21/2025 06:00:00 PM,33.7,46.0,36.1,0.0,11.7
4/21/2025 07:00:00 PM,32.2,52.0,35.2,0.0,10.1
4/21/2025 08:00:00 PM,31.2,56.0,34.6,0.0,8.6
4/21/2025 09:00:00 PM,30.8,59.0,34.9,0.0,5.1
4/21/2025 10:00:00 PM,30.3,61.0,34.4,0.0,4.5
4/21/2025 11:00:00 PM,29.7,62.0,33.5,0.0,6.1
4/22/2025 12:00:00 AM,29.1,64.0,33.3,0.0,4.1
4/22/2025 01:00:00 AM,28.1,69.0,31.8,0.0,8.3
4/22/2025 02:00:00 AM,27.0,80.0,31.3,0.0,9.5
4/22/2025 03:00:00 AM,26.7,82.0,31.3,0.0,7.7
4/22/2025 04:00:00 AM,26.5,82.0,31.1,0.0,7.0
4/22/2025 05:00:00 AM,26.1,84.0,30.9,0.0,6.1
4/22/2025 06:00:00 AM,26.0,84.0,30.8,0.0,5.1
4/22/2025 07:00:00 AM,27.9,75.0,32.9,0.0,2.9
4/22/2025 08:00:00 AM,29.6,65.0,34.1,0.0,4.1
4/22/2025 09:00:00 AM,31.8,54.0,35.8,0.0,4.6
4/22/2025 10:00:00 AM,33.6,47.0,38.5,0.0,5.1
4/22/2025 11:00:00 AM,35.2,42.0,40.8,0.0,5.2
4/22/2025 12:00:00 PM,36.8,37.0,42.3,0.0,6.3
4/22/2025 01:00:00 PM,38.1,32.0,43.1,0.0,5.6
4/22/2025 02:00:00 PM,38.5,30.0,42.6,0.0,4.2
4/22/2025 03:00:00 PM,38.5,29.0,41.0,0.0,6.9
4/22/2025 04:00:00 PM,38.3,29.0,39.1,0.1,11.8
4/22/2025 05:00:00 PM,36.4,33.0,37.0,0.3,14.6
4/22/2025 06:00:00 PM,34.5,39.0,35.7,0.0,12.9
4/22/2025 07:00:00 PM,32.8,50.0,35.8,0.0,9.8
4/22/2025 08:00:00 PM,31.5,59.0,36.3,0.0,2.6
4/22/2025 09:00:00 PM,30.4,64.0,34.4,0.0,8.9
4/22/2025 10:00:00 PM,30.0,64.0,34.1,0.0,6.8
4/22/2025 11:00:00 PM,29.6,65.0,34.4,0.0,2.2
4/23/2025 12:00:00 AM,29.3,69.0,34.4,0.0,2.1
4/23/2025 01:00:00 AM,29.1,68.0,33.7,0.0,4.3
4/23/2025 02:00:00 AM,28.6,69.0,33.2,0.0,3.8
4/23/2025 03:00:00 AM,28.1,71.0,32.6,0.0,4.3
4/23/2025 04:00:00 AM,27.4,74.0,31.5,0.0,6.5
4/23/2025 05:00:00 AM,25.2,83.0,29.6,0.2,3.9
4/23/2025 06:00:00 AM,25.7,82.0,30.0,0.0,4.8
4/23/2025 07:00:00 AM,27.9,73.0,33.0,0.0,1.0
4/23/2025 08:00:00 AM,29.8,68.0,35.0,0.0,3.6
4/23/2025 09:00:00 AM,32.0,58.0,36.8,0.0,3.2
4/23/2025 10:00:00 AM,33.7,50.0,39.0,0.0,3.9
4/23/2025 11:00:00 AM,35.3,43.0,40.8,0.0,4.8
4/23/2025 12:00:00 PM,36.5,38.0,41.8,0.0,5.3
4/23/2025 01:00:00 PM,37.1,35.0,42.2,0.0,4.0
4/23/2025 02:00:00 PM,38.0,30.0,41.5,0.0,5.6
4/23/2025 03:00:00 PM,38.1,28.0,40.0,0.0,5.7
4/23/2025 04:00:00 PM,37.6,30.0,38.8,0.0,9.0
4/23/2025 05:00:00 PM,35.6,36.0,37.6,0.0,7.1
4/23/2025 06:00:00 PM,34.4,41.0,36.7,0.0,7.7
4/23/2025 07:00:00 PM,33.8,44.0,36.5,0.0,7.4
4/23/2025 08:00:00 PM,33.1,47.0,36.1,0.0,6.3
4/23/2025 09:00:00 PM,31.9,53.0,35.0,0.0,9.0
4/23/2025 10:00:00 PM,31.0,55.0,33.6,0.0,12.0
4/23/2025 11:00:00 PM,30.3,57.0,33.2,0.0,9.7
4/24/2025 12:00:00 AM,29.4,62.0,32.9,0.0,8.1
4/24/2025 01:00:00 AM,28.6,69.0,33.3,0.0,2.2
4/24/2025 02:00:00 AM,28.3,69.0,32.6,0.0,4.2
4/24/2025 03:00:00 AM,27.8,71.0,31.9,0.0,5.7
4/24/2025 04:00:00 AM,27.4,73.0,31.6,0.0,5.2
4/24/2025 05:00:00 AM,27.3,74.0,32.0,0.0,2.3
4/24/2025 06:00:00 AM,27.1,76.0,32.0,0.0,1.5
4/24/2025 07:00:00 AM,28.3,71.0,33.3,0.0,1.5
4/24/2025 08:00:00 AM,30.0,65.0,35.0,0.0,2.5
4/24/2025 09:00:00 AM,31.7,57.0,36.1,0.0,5.3
4/24/2025 10:00:00 AM,33.4,49.0,38.2,0.0,6.6
4/24/2025 11:00:00 AM,34.9,42.0,39.7,0.0,7.7
4/24/2025 12:00:00 PM,36.2,37.0,40.9,0.0,6.8
4/24/2025 01:00:00 PM,37.2,32.0,41.6,0.0,5.7
4/24/2025 02:00:00 PM,37.5,31.0,41.1,0.0,6.3
4/24/2025 03:00:00 PM,37.2,31.0,39.6,0.1,8.5
4/24/2025 04:00:00 PM,36.7,32.0,37.8,0.0,10.6
4/24/2025 05:00:00 PM,36.1,34.0,37.1,0.0,11.5
4/24/2025 06:00:00 PM,34.7,36.0,35.8,0.1,10.8
4/24/2025 07:00:00 PM,32.9,43.0,35.0,0.0,7.5
4/24/2025 08:00:00 PM,32.1,48.0,35.4,0.0,1.8
4/24/2025 09:00:00 PM,30.7,59.0,34.2,0.0,8.9
4/24/2025 10:00:00 PM,29.8,68.0,33.9,0.0,10.1
4/24/2025 11:00:00 PM,29.3,69.0,33.3,0.0,10.1
4/25/2025 12:00:00 AM,28.7,69.0,32.6,0.0,8.8
4/25/2025 01:00:00 AM,28.2,69.0,32.2,0.0,6.2
4/25/2025 02:00:00 AM,27.6,70.0,31.8,0.0,3.9
4/25/2025 03:00:00 AM,27.2,73.0,31.4,0.0,4.7
4/25/2025 04:00:00 AM,26.7,76.0,30.8,0.0,6.3
4/25/2025 05:00:00 AM,26.2,79.0,30.1,0.0,7.6
4/25/2025 06:00:00 AM,25.8,79.0,29.4,0.0,8.9
4/25/2025 07:00:00 AM,27.7,68.0,31.0,0.0,7.8
4/25/2025 08:00:00 AM,29.8,58.0,33.0,0.0,6.9
4/25/2025 09:00:00 AM,31.6,52.0,35.3,0.0,5.2
4/25/2025 10:00:00 AM,33.4,44.0,37.9,0.0,5.3
4/25/2025 11:00:00 AM,35.1,37.0,39.6,0.0,6.3
4/25/2025 12:00:00 PM,36.5,31.0,40.7,0.0,6.3
4/25/2025 01:00:00 PM,37.5,28.0,41.5,0.0,5.4
4/25/2025 02:00:00 PM,38.2,26.0,41.8,0.0,3.9
4/25/2025 03:00:00 PM,38.5,24.0,40.6,0.0,5.5
4/25/2025 04:00:00 PM,39.2,22.0,39.2,0.0,8.9
4/25/2025 05:00:00 PM,37.3,25.0,36.8,0.0,12.2
4/25/2025 06:00:00 PM,33.9,44.0,36.4,0.0,9.5
4/25/2025 07:00:00 PM,32.7,48.0,36.4,0.0,2.2
4/25/2025 08:00:00 PM,32.0,47.0,34.0,0.1,9.7
4/25/2025 09:00:00 PM,30.9,51.0,33.2,0.0,9.3
4/25/2025 10:00:00 PM,30.5,55.0,33.4,0.0,7.8
4/25/2025 11:00:00 PM,29.9,57.0,32.9,0.0,7.9
4/26/2025 12:00:00 AM,29.2,60.0,32.3,0.0,6.9
4/26/2025 01:00:00 AM,28.5,62.0,31.9,0.0,3.9
4/26/2025 02:00:00 AM,27.7,68.0,32.0,0.0,1.5
4/26/2025 03:00:00 AM,27.3,67.0,31.2,0.0,1.8
4/26/2025 04:00:00 AM,26.9,69.0,30.7,0.0,2.3
4/26/2025 05:00:00 AM,26.6,69.0,30.2,0.0,3.1
4/26/2025 06:00:00 AM,26.4,73.0,30.6,0.0,1.5
4/26/2025 07:00:00 AM,28.2,63.0,32.1,0.0,1.4
4/26/2025 08:00:00 AM,29.7,58.0,33.2,0.0,4.7
